action,actor,actor_id,actor_is_bot,operation_type,repo,repo_id,org,org_id,user_agent,event_hour,event_dayofweek,event_month,event_year,is_weekend,actor_event_count,actor_bot_ratio,actor_event_velocity,is_integration_event,is_outlier
codespaces.create,ixjkw-zpsuwwy-75,V9aznXeDNKrs1z0D,0.0,3,org-quartz-dynamics-596/service-summit-866,17964867.0,org-summit-labs-258,100153504,2,8,5,2,2026,1,39,0.0,1.0,1,0
copilot.custom_instructions_updated,hwfjow-avhvsff-93,QC6g5zd3BpGDq25w,0.0,4,Unknown,nan,org-summit-cloud-160,1971744090,2,18,4,2,2026,0,15,0.0,1.0,1,0
repo.codeql_enabled,glyyjp-uhii-84,uCCTkspRyUrZWk4Z,0.0,4,org-quartz-platform-385/api-ember-693,557300397.0,org-northstar-works-297,1858256035,3,14,6,2,2026,1,25,0.0,1.0,1,0
team.change_parent_team,kecyiqk-qtrxto-42,WKWGQh64isciUajq,0.0,4,Unknown,nan,org-granite-ops-953,630358432,2,11,3,2,2026,0,20,0.0,1.0,1,0
personal_access_token.request_cancelled,aikeya-sbpre-13,0fDqaCCvkwjCphRC,0.0,5,Unknown,nan,org-summit-cloud-601,1406517876,2,10,1,2,2026,0,31,0.0,1.0,1,0
repository_dependency_graph.disable,lzrkvj-iigm-38,QQdqFPQbX62r4uHS,0.0,4,org-northstar-core-411/portal-quartz-778,1211866913.0,org-granite-stack-997,1722811815,2,21,2,1,2026,0,12,0.0,1.0,1,0
security_configuration.delete,enlyqye-gbve-75,yDlDO3tGSluvLahw,0.0,5,Unknown,nan,org-atlas-labs-201,1514041555,2,12,3,1,2026,0,26,0.0,1.0,1,0
oauth_authorization.destroy,excrsxtn-giii-92,IlcJG477foWEuZb1,0.0,5,Unknown,nan,"['forge', 'techx2025']","[5573, 33372]",2,12,5,1,2026,1,21,0.0,1.0,1,0
profile_picture.update,lnyny-xawq-57,pTkYILVA9kDZQ4ya,0.0,4,Unknown,nan,Unknown,nan,2,20,1,3,2026,0,37,0.0,1.0,1,0
pull_request.ready_for_review,tkwstpa-hgvv-14,W2HDFDaVvo4jfrd9,0.0,4,org-lumen-forge-908/pipeline-northstar-210,1379182016.0,org-lumen-systems-883,2070528945,2,16,2,3,2026,0,20,0.0,1.0,1,0
ip_allow_list_entry.destroy,tcyodk-svzrs-77,KNKCME5qNQB7HQQB,0.0,5,Unknown,nan,org-ember-platform-445,33359950,2,4,5,1,2026,1,16,0.0,1.0,1,1
public_key.verify,zwginnp-cjqjk-56,Ox4yqPGNfMgvNLWl,0.0,4,Unknown,nan,Unknown,nan,2,16,2,3,2026,0,26,0.0,1.0,1,0
business.add_admin,ikgnbq-ptxqp-36,SSvSZiN4bDUVFuAE,0.0,3,Unknown,nan,Unknown,nan,2,17,1,1,2026,0,19,0.0,1.0,1,0
user_session.revoke,uvdqsy-gdnkjqq-67,JRmSogt1RA23yvXp,0.0,5,Unknown,nan,Unknown,nan,2,21,1,3,2026,0,28,0.0,1.0,1,0
workflows.prepared_workflow_job,Unknown,nan,0.0,4,org-lumen-dynamics-333/pipeline-atlas-839,1122242887.0,org-atlas-cloud-713,1888705766,3,16,2,3,2026,0,334,0.0,1.0,1,1
integration.transfer,lofsrxft-sghep-70,RqAVuZ6G8GpqPO8I,0.0,7,Unknown,nan,Unknown,nan,2,23,2,1,2026,0,17,0.0,1.0,1,1
staff.search_audit_log,slipl-kqgxmx-24,1vVXYOhUbpktJXrj,0.0,1,Unknown,nan,Unknown,nan,2,4,2,1,2026,0,15,0.0,1.0,1,1
personal_access_token.credential_regenerated,ujxuh-ibyppx-98,uJbqdETLgHbVodvu,0.0,4,Unknown,nan,Unknown,nan,2,16,1,3,2026,0,12,0.0,1.0,1,0
security_configuration.create,tnaflt-jaqh-83,EVkcYxV94C3I2Czx,0.0,3,Unknown,nan,org-delta-core-202,1251872533,2,8,0,1,2026,0,21,0.0,1.0,1,0
config_entry.update,ljnniwkd-jfkpqt-78,47ZX64CdgT1E4fOc,0.0,4,org-aurora-core-613/pipeline-delta-414,85030161.0,Unknown,nan,2,20,5,1,2026,1,14,0.0,1.0,1,0
business_dependabot_alerts_new_repos.enable,rtdddx-xsxe-73,wwJEEyZSvJrIcLp6,0.0,4,Unknown,nan,Unknown,nan,2,12,4,1,2026,0,25,0.0,1.0,1,0
repository_vulnerability_alert.dismiss,sbfijhhg-psbjtib-63,vPKgawFC2r99QgKP,0.0,4,org-northstar-systems-345/orchestrator-summit-254,1727298410.0,org-quartz-stack-415,713162919,2,21,0,2,2026,0,12,0.0,1.0,1,0
security_configuration.update,dhzpznf-bwrjqai-87,ZpofABFsCHj9h4aJ,0.0,4,Unknown,nan,org-granite-dynamics-103,1029160433,2,20,2,2,2026,0,7,0.0,1.0,1,0
copilot.plan_changed,yfpcshf-urjsr-77,MFVMqFiCdoBNXMoZ,0.0,4,Unknown,nan,org-vector-stack-164,1336219323,2,14,2,1,2026,0,19,0.0,1.0,1,0
org.integration_manager_added,fopay-trywtub-39,WaX13WWWjsG5P7G9,0.0,3,Unknown,nan,org-quartz-cloud-292,374583358,2,8,4,1,2026,0,14,0.0,1.0,1,0
repo.remove_actions_variable,udvtkgus-vndjm-78,sH3iAf9w2DPzgGr7,0.0,5,org-quartz-ops-679/analytics-cipher-879,174077587.0,org-vector-ops-391,780749935,1,16,2,2,2026,0,7,0.0,1.0,1,0
workflows.created_workflow_run,hrzoqlfh-vmnrevs-56,g791x7zzN5LJBSBU,0.0,3,org-vector-signal-267/analytics-northstar-316,20296725.0,org-vector-forge-253,38789754,0,16,2,3,2026,0,21,0.0,1.0,1,0
user.mandatory_message_viewed,wwgeyqu-skktwr-74,UswLqNAjhQTufTUU,0.0,4,Unknown,nan,Unknown,nan,2,18,0,3,2026,0,18,0.0,1.0,1,0
repository_secret_scanning_automatic_validity_checks.disabled,tybbtqw-dpoquqi-67,TClloiRDWcow9eXj,0.0,4,org-ember-platform-449/sdk-harbor-220,929914772.0,org-quartz-stack-166,728069702,3,20,2,1,2026,0,20,0.0,1.0,1,0
org.runner_group_removed,dzqubez-bdss-97,bxNF5fnovJFr7To8,0.0,5,Unknown,nan,org-lumen-works-119,1246531013,2,1,2,3,2026,0,24,0.0,1.0,1,1
personal_access_token.request_cancelled,aikeya-sbpre-13,0fDqaCCvkwjCphRC,0.0,5,Unknown,nan,org-summit-cloud-601,1406517876,2,10,1,2,2026,0,31,0.0,1.0,1,0
public_key.update,hmndelxa-pxcy-61,C8LNeuuMgOJZWoyO,0.0,4,org-summit-platform-523/pipeline-ember-311,1164520374.0,org-aurora-dynamics-399,1059379470,2,18,3,1,2026,0,18,0.0,1.0,1,0
project_column.create,bctwxdc-momxijq-84,WjhwDaSmUKIrZj4V,0.0,3,Unknown,nan,Unknown,nan,2,21,1,1,2026,0,12,0.0,1.0,1,0
business.secret_scanning_repo_admin_settings_policy_update,vxtunbhr-bghsgty-94,JnQVRDMZ6aNpsmdL,0.0,4,Unknown,nan,Unknown,nan,2,21,4,3,2026,0,22,0.0,1.0,1,0
org.advanced_security_enabled_for_new_repos,fisehstc-aanlcx-85,l1WMS3az8eNdLpny,0.0,4,Unknown,nan,org-northstar-labs-648,663365167,2,0,2,3,2026,0,15,0.0,1.0,1,1
public_key.update,hmndelxa-pxcy-61,C8LNeuuMgOJZWoyO,0.0,4,org-summit-platform-523/pipeline-ember-311,1164520374.0,org-aurora-dynamics-399,1059379470,2,17,3,1,2026,0,18,0.0,1.0,1,0
integration.transfer,lofsrxft-sghep-70,RqAVuZ6G8GpqPO8I,0.0,7,Unknown,nan,Unknown,nan,2,23,2,1,2026,0,17,0.0,1.0,1,1
repository_security_updates.disable,hfwrv-veaft-96,3NFX78hwaMGDvJiz,0.0,4,org-granite-labs-673/analytics-harbor-182,309954645.0,org-cipher-forge-632,309883268,2,21,2,1,2026,0,16,0.0,1.0,1,0
code_scanning.alert_appeared_in_branch,Unknown,nan,0.0,0,org-cipher-systems-163/orchestrator-delta-172,1022865065.0,org-lumen-labs-398,825909380,3,16,2,2,2026,0,334,0.0,1.0,1,1
org.advanced_security_enabled_for_new_repos,fisehstc-aanlcx-85,l1WMS3az8eNdLpny,0.0,4,Unknown,nan,org-northstar-labs-648,663365167,2,0,2,3,2026,0,15,0.0,1.0,1,1
project_card.delete,wqtito-zuilc-71,GLMJeawGCnmykO0l,0.0,5,Unknown,nan,Unknown,nan,2,17,6,1,2026,1,21,0.0,1.0,1,0
oauth_authorization.update,dvlpwumw-kdfzns-29,Qa7N4xMVVg8olcbt,0.0,4,Unknown,nan,"['A360', 'fusion', 'DLS-Magestic', 'Fusion360CAM', 'delcam', 'PowerMill', 'forge-run-observ']","[7, 2781, 3425, 4848, 6128, 6242, 11856]",2,11,2,1,2026,0,11,0.0,1.0,1,0
key_link.destroy,majqkjf-yfqwvv-53,yYycaloysMMjpkYl,0.0,5,org-lumen-signal-898/portal-aurora-112,1156738554.0,Unknown,nan,2,16,0,1,2026,0,16,0.0,1.0,1,0
sub_issues.parent_issue_remove,xcmzxv-msemoyh-41,iLpFSA7NTRVJx5rG,0.0,5,org-northstar-platform-777/sdk-delta-544,1633787658.0,org-delta-dynamics-497,809763395,2,0,3,2,2026,0,20,0.0,1.0,1,1
user_status.update,xknyowep-hkwedw-33,hr6cwZLMEBrVWBdL,0.0,4,Unknown,nan,Unknown,nan,2,22,0,1,2026,0,21,0.0,1.0,1,0
user.show_private_contributions_count,edgnrct-zwphqxf-60,gV4MAto0k5oQp1MU,0.0,4,Unknown,nan,Unknown,nan,2,14,5,1,2026,1,23,0.0,1.0,1,0
copilot.cfb_seat_assignment_unassigned,fjcgddnk-xbkniju-20,4fcYdLJFTB3dnKHt,0.0,4,Unknown,nan,org-granite-ops-203,487127080,2,15,2,2,2026,0,31,0.0,1.0,1,0
protected_branch.update_name,kphstrk-rirnu-25,ueZJbCLJLSV1lTRz,0.0,4,org-atlas-stack-936/worker-aurora-725,684068916.0,org-quartz-stack-794,828806034,2,16,0,3,2026,0,20,0.0,1.0,1,0
deploy_key_policy.enabled,mbiqdrcu-bvurv-57,CfZIr2ykhiJN6y48,0.0,4,Unknown,nan,org-vector-logic-612,319472883,2,0,2,3,2026,0,21,0.0,1.0,1,1
integration.manager_added,ppjakq-fzirp-80,sGaJ4vbRMtQT0IFQ,0.0,3,Unknown,nan,org-vector-dynamics-602,1271746476,2,17,2,2,2026,0,17,0.0,1.0,1,0
workflows.approve_workflow_job,edqythgz-bpbrh-48,NhsSZjMhjUSKPx7E,0.0,4,org-granite-core-703/orchestrator-summit-402,717532459.0,org-ember-forge-523,1287309718,0,16,6,2,2026,1,12,0.0,1.0,1,0
repo.archived,irvcflfe-ywgkjy-51,t7LKW63RK4BQlOPE,0.0,4,org-aurora-works-124/sdk-northstar-568,1334756899.0,org-summit-stack-881,824869090,1,16,2,2,2026,0,25,0.0,1.0,1,0
project_view.delete,tcpicbp-eosjeuj-98,dUweRcQpWziRj8FA,0.0,5,Unknown,nan,org-ember-cloud-282,1429026564,2,11,1,3,2026,0,17,0.0,1.0,1,0
repository_vulnerability_alerts.authorized_users_teams,inwbpue-uohqemx-53,ZOJc4o9sxQlGEzcu,0.0,4,org-ember-works-884/sdk-cipher-675,419795993.0,org-northstar-systems-708,224674948,2,11,1,3,2026,0,29,0.0,1.0,1,0
pull_request_review_thread.resolve,fdpoxa-yocm-32,DbH70HJVgj3zx9JT,0.0,4,org-atlas-stack-280/analytics-ember-980,nan,Unknown,nan,2,16,2,3,2026,0,19,0.0,1.0,1,0
integration_installation.create,ozdll-vwinl-22,KmODsglnKuWDgn6j,0.0,3,Unknown,nan,org-quartz-works-751,1417011861,2,16,2,2,2026,0,23,0.0,1.0,1,0
repository_secret_scanning_push_protection_bypass_list.enable,wfewvjo-fndz-76,8PhaE5E1yjQ5htIj,0.0,4,org-ember-logic-705/orchestrator-vector-323,2014016080.0,org-vector-logic-570,12328521,2,19,2,1,2026,0,30,0.0,1.0,1,0
protected_branch.update_merge_queue_enforcement_level,vlbjbzs-rakjtt-53,7AGh1MZw9oEzFyWX,0.0,4,org-granite-cloud-600/analytics-harbor-973,733853200.0,org-vector-stack-371,1920088196,2,13,0,2,2026,0,20,0.0,1.0,1,0
business.advanced_security_repo_admin_enablement_policy_update,qvimvpx-cyubnwe-85,YWHg5ohdOWkLBJbj,0.0,4,Unknown,nan,Unknown,nan,2,21,4,3,2026,0,18,0.0,1.0,1,0
copilot.cfb_org_settings_changed,tufkg-unfbtph-33,7yIlIa9BKZh4De2L,0.0,4,Unknown,nan,org-quartz-ops-509,104544673,2,18,3,2,2026,0,13,0.0,1.0,1,0
protected_branch.update_required_review_thread_resolution_enforcement_level,uzqneg-iuwzi-81,mjm0jgANcBmyYrPU,0.0,4,org-harbor-core-254/portal-ember-244,605372072.0,org-ember-platform-169,1727476070,2,17,1,3,2026,0,25,0.0,1.0,1,0
user.login,tzcug-vmgyhx-48,IfQWctLP1ILabcNZ,0.0,2,Unknown,nan,Unknown,nan,2,16,2,3,2026,0,34,0.0,1.0,1,0
repo.update_actions_secret,sxnmiaea-ipbtdgp-79,SpvDYFAeIW0EuZbV,0.0,4,org-granite-forge-327/analytics-delta-333,1371256526.0,org-aurora-cloud-295,1556068826,1,12,6,2,2026,1,16,0.0,1.0,1,0
integration.revoke_all_tokens,tfjlap-zgwlii-77,CRmjqFvDuqNVUuCQ,0.0,4,Unknown,nan,Unknown,nan,2,13,3,1,2026,0,23,0.0,1.0,1,1
user.show_private_contributions_count,edgnrct-zwphqxf-60,gV4MAto0k5oQp1MU,0.0,4,Unknown,nan,Unknown,nan,2,14,5,1,2026,1,23,0.0,1.0,1,0
repo.pages_destroy,Unknown,nan,0.0,5,org-atlas-cloud-437/engine-harbor-135,1409471621.0,org-granite-core-810,2138205060,3,10,0,3,2026,0,334,0.0,1.0,1,1
project_card.delete,wqtito-zuilc-71,GLMJeawGCnmykO0l,0.0,5,Unknown,nan,Unknown,nan,2,17,6,1,2026,1,21,0.0,1.0,1,0
integration_installation.create,ozdll-vwinl-22,KmODsglnKuWDgn6j,0.0,3,Unknown,nan,org-quartz-works-751,1417011861,2,16,2,2,2026,0,23,0.0,1.0,1,0
org.revoke_sso_session,mxbojf-ytvn-54,GOUBLMNu9EO1R0fw,0.0,5,Unknown,nan,org-vector-logic-193,1189837450,2,20,3,2,2026,0,10,0.0,1.0,1,0
merge_queue.pull_request_queue_jump,nhxxz-petovb-88,DEjpD92QK0Bum3S3,0.0,4,org-harbor-core-525/pipeline-ember-864,632336572.0,org-harbor-platform-724,1941218725,2,13,0,2,2026,0,23,0.0,1.0,1,0
repository_ruleset.destroy,cmlas-kwrjs-14,CFFj86XMoN46iJZ3,0.0,5,org-cipher-systems-265/sdk-granite-999,12695321.0,org-cipher-logic-181,70508887,2,15,0,2,2026,0,19,0.0,1.0,1,0
protected_branch.update_admin_enforced,hsevolgf-jhvyqc-31,sAvis7ZEcyouCQIY,0.0,4,org-vector-core-276/worker-aurora-513,88627598.0,org-harbor-ops-849,950078773,2,7,6,1,2026,1,15,0.0,1.0,1,0
protected_branch.update_allow_deletions_enforcement_level,thxkaj-krnbapp-84,hjAHXRnz2eUlKXfT,0.0,4,org-quartz-works-723/service-cipher-753,2138602597.0,org-delta-stack-572,595956681,2,21,3,3,2026,0,18,0.0,1.0,1,0
custom_property_value.destroy,sktlvo-bgdco-23,8dUj7W6HZwPSGRN6,0.0,5,org-atlas-systems-273/analytics-aurora-280,1538877982.0,org-aurora-ops-161,1799448459,2,13,6,2,2026,1,11,0.0,1.0,1,0
repository_invitation.reject,ypmipga-tzcer-38,aT7xWnJYgaNa6p8A,0.0,4,org-harbor-forge-491/service-harbor-933,115076734.0,org-aurora-dynamics-709,341722228,2,21,0,2,2026,0,13,0.0,1.0,1,0
repository_vulnerability_alerts.authorized_users_teams,inwbpue-uohqemx-53,ZOJc4o9sxQlGEzcu,0.0,4,org-ember-works-884/sdk-cipher-675,419795993.0,org-northstar-systems-708,224674948,2,11,1,3,2026,0,29,0.0,1.0,1,0
release.update,cubgrdsw-njna-79,FmZPCrrE1I9MDEGJ,0.0,4,org-lumen-systems-895/service-harbor-217,703780268.0,Unknown,nan,2,12,6,1,2026,1,25,0.0,1.0,1,0
business_secret_scanning_non_provider_patterns.enabled,uxjahr-qpcx-53,da8xmNGw9RisoX5O,0.0,4,Unknown,nan,Unknown,nan,2,17,1,1,2026,0,6,0.0,1.0,1,0
user.suspend,fimerdxm-voyu-19,DFbFiNx07yLhvVAw,0.0,4,Unknown,nan,Unknown,nan,2,0,4,1,2026,0,25,0.0,1.0,1,1
pull_request_review.dismiss,jmcvkc-telv-31,GCu3jfs6j72nKpkf,0.0,4,org-summit-logic-322/service-lumen-329,1471835360.0,org-quartz-ops-347,1317344750,3,16,2,3,2026,0,19,0.0,1.0,1,0
repository_dependency_graph.enable,olyct-feug-44,iMMaaYxG78sI3lvL,0.0,4,org-quartz-works-148/orchestrator-quartz-376,52406718.0,Unknown,nan,2,16,2,3,2026,0,14,0.0,1.0,1,0
environment.create_actions_variable,zilip-lqjwjx-76,mr1CDLZ2Gb7zcgDh,0.0,3,org-quartz-platform-359/cli-harbor-274,869156522.0,org-lumen-dynamics-243,1846698063,2,16,2,2,2026,0,25,0.0,1.0,1,0
business_dependabot_alerts.enable,zrvne-jivitiu-85,NU7UB6cGTDUudGKB,0.0,4,Unknown,nan,Unknown,nan,2,12,4,1,2026,0,27,0.0,1.0,1,0
project_view.create,aavqp-uvghi-36,Nh46dRnlTkY8hZRc,0.0,3,Unknown,nan,org-harbor-signal-957,1269679998,2,16,2,2,2026,0,17,0.0,1.0,1,0
enterprise.register_self_hosted_runner,kdbgqbjw-oozsowb-19,PwZUzql0VHjyqIEi,0.0,3,Unknown,nan,Unknown,nan,2,16,2,3,2026,0,24,0.0,1.0,1,0
org.oauth_app_access_requested,jdxxl-buyyav-16,eeh2I53F9id8nWjv,0.0,4,Unknown,nan,org-lumen-labs-174,2038261406,2,13,1,2,2026,0,19,0.0,1.0,1,0
business.add_admin,ikgnbq-ptxqp-36,SSvSZiN4bDUVFuAE,0.0,3,Unknown,nan,Unknown,nan,2,17,1,1,2026,0,19,0.0,1.0,1,0
repository_secret_scanning_non_provider_patterns.disabled,gusykd-urnmv-75,57o3WqnZBIEC35xP,0.0,4,org-cipher-dynamics-445/service-delta-153,1478349596.0,org-aurora-logic-911,1725743024,2,16,3,3,2026,0,27,0.0,1.0,1,0
issue_comment.update,cxcitd-rklvg-63,GmPWBmn4JGJx0Emj,0.0,4,org-ember-cloud-520/analytics-delta-413,687692678.0,org-cipher-labs-192,1675290480,2,16,2,3,2026,0,28,0.0,1.0,1,0
repository_vulnerability_alert.create,Unknown,nan,0.0,3,org-atlas-signal-552/service-vector-327,1834722090.0,org-ember-forge-972,2097457311,3,16,2,3,2026,0,334,0.0,1.0,1,1
pull_request.indirect_merge,mghkvay-hdzr-53,fkzqHpaUBGdfNwio,0.0,4,org-quartz-stack-487/gateway-vector-507,1957621886.0,org-atlas-dynamics-591,1808364168,3,16,2,2,2026,0,23,0.0,1.0,1,0
organization_domain.verify,yxtnxnpl-dtrawsb-58,GawJwJswQtPa3JKU,0.0,4,Unknown,nan,org-northstar-logic-244,936316525,2,17,4,2,2026,0,15,0.0,1.0,1,0
oauth_application.create,agqhdhey-bekwr-11,iqiawuGC6qKEPfjU,0.0,3,Unknown,nan,org-harbor-core-417,1922238,2,17,4,1,2026,0,22,0.0,1.0,1,0
repository_secret_scanning_automatic_validity_checks.disabled,tybbtqw-dpoquqi-67,TClloiRDWcow9eXj,0.0,4,org-ember-platform-449/sdk-harbor-220,929914772.0,org-quartz-stack-166,728069702,3,20,2,1,2026,0,20,0.0,1.0,1,0
user.destroy,vsttc-lyoikha-27,iKAJd0z7IBwgRMFb,0.0,5,Unknown,nan,Unknown,nan,2,13,2,1,2026,0,20,0.0,1.0,1,0
code_scanning.alert_assigned,rxzttd-uvhgmm-73,MYvDhUjuQFfj8253,0.0,0,org-atlas-dynamics-364/worker-lumen-326,1756570892.0,org-quartz-cloud-831,1257281376,3,12,4,1,2026,0,17,0.0,1.0,1,1
staff.repo_make_root,ltaptk-tectjtg-99,bqxq9RANO5opv183,0.0,4,org-ember-stack-699/api-harbor-754,1508763734.0,Unknown,nan,2,17,2,3,2026,0,32,0.0,1.0,1,0
repository_secret_scanning_push_protection.enable,lixpf-glhwme-66,WWAYFnMUXilw6Fue,0.0,4,org-granite-logic-985/worker-quartz-765,2056030688.0,org-delta-forge-912,1243306225,3,15,6,2,2026,1,17,0.0,1.0,1,0
sub_issues.sub_issue_remove,ujxau-iuss-40,tgS0wZcTAQQiFcm4,0.0,5,org-vector-core-220/worker-granite-689,1198219392.0,org-vector-labs-187,1437113701,2,0,3,2,2026,0,21,0.0,1.0,1,1
workflows.approve_workflow_job,edqythgz-bpbrh-48,NhsSZjMhjUSKPx7E,0.0,4,org-granite-core-703/orchestrator-summit-402,717532459.0,org-ember-forge-523,1287309718,0,16,6,2,2026,1,12,0.0,1.0,1,0
dependabot_alerts_new_repos.enable,tiwprvss-kcnsylv-37,KOD18AKq4FIJ73Cx,0.0,4,Unknown,nan,org-cipher-logic-583,578003629,2,20,3,1,2026,0,16,0.0,1.0,1,0
protected_branch.create,lzwuw-udwtazz-49,TbkQsEOEnoTiS5nU,0.0,3,org-granite-core-626/cli-aurora-548,835813502.0,org-atlas-ops-409,1166767603,2,14,6,2,2026,1,21,0.0,1.0,1,0
team.add_to_organization,atbwwqh-astt-62,2ngHfWM1Ye39jD3z,0.0,3,Unknown,nan,org-delta-platform-441,558899604,2,20,0,2,2026,0,15,0.0,1.0,1,0
repository_security_updates.enable,ncbblj-jhun-68,erlin5EGS4HlLVDR,0.0,4,org-delta-systems-762/analytics-delta-890,818757014.0,org-harbor-cloud-548,1253169374,3,15,6,2,2026,1,20,0.0,1.0,1,0
integration_installation.destroy,msyxwd-oqyg-43,5S7Ye07FqmUyb4J4,0.0,5,Unknown,nan,org-vector-logic-499,1662688008,2,15,3,2,2026,0,18,0.0,1.0,1,0
issue_comment.pinned,khveomwb-huozn-58,XrF7pvxjCd3WHlxE,0.0,4,org-quartz-signal-599/api-lumen-854,273187387.0,org-cipher-systems-556,1170393063,2,18,3,2,2026,0,19,0.0,1.0,1,0
workflows.enable_workflow,fgojp-nzvy-71,NU36PbVb8xS0rDvz,0.0,4,org-harbor-platform-419/service-harbor-854,1261829562.0,org-aurora-labs-370,1523155372,0,18,1,3,2026,0,22,0.0,1.0,1,0
repository_secret_scanning_push_protection.enable,lixpf-glhwme-66,WWAYFnMUXilw6Fue,0.0,4,org-granite-logic-985/worker-quartz-765,2056030688.0,org-delta-forge-912,1243306225,3,15,6,2,2026,1,17,0.0,1.0,1,0
protected_branch.update_signature_requirement_enforcement_level,igdmnr-qekc-42,SUDbyQglCHsSpvM0,0.0,4,org-granite-logic-636/infra-northstar-173,1879364470.0,org-granite-labs-163,1411466904,2,23,1,3,2026,0,24,0.0,1.0,1,1
repo.unarchived,thuqd-ynvze-18,tfC8KVFwp5ufENdC,0.0,4,org-atlas-core-876/pipeline-cipher-574,609547804.0,org-summit-logic-999,1743809893,1,3,1,2,2026,0,25,0.0,1.0,1,1
security_configuration.delete,enlyqye-gbve-75,yDlDO3tGSluvLahw,0.0,5,Unknown,nan,org-atlas-labs-201,1514041555,2,12,3,1,2026,0,26,0.0,1.0,1,0
ip_allow_list_entry.update,ixaajynu-vpnyfs-36,VykSXmvI7qhOLp1d,0.0,4,Unknown,nan,org-aurora-core-475,540121346,2,10,1,2,2026,0,10,0.0,1.0,1,0
issue_comment.update,cxcitd-rklvg-63,GmPWBmn4JGJx0Emj,0.0,4,org-ember-cloud-520/analytics-delta-413,687692678.0,org-cipher-labs-192,1675290480,2,16,2,3,2026,0,28,0.0,1.0,1,0
org.github_app_installation_by_non_org_owner_repo_admins_disable,gzvzousr-myuvpvy-66,elt4KWykGo8ipwJO,0.0,4,Unknown,nan,org-lumen-cloud-213,1482473411,2,15,0,2,2026,0,20,0.0,1.0,1,0
user.remove_email,kbsuwp-tczdbgn-23,k9ynQiphxqVYtDLw,0.0,5,Unknown,nan,Unknown,nan,2,4,3,1,2026,0,17,0.0,1.0,1,1
security_configuration.create,tnaflt-jaqh-83,EVkcYxV94C3I2Czx,0.0,3,Unknown,nan,org-delta-core-202,1251872533,2,8,0,1,2026,0,21,0.0,1.0,1,0
integration_installation.version_updated,nbhding-rumsi-15,dvu3Fe0aqEgHDU8O,0.0,4,Unknown,nan,org-cipher-stack-725,960682461,2,16,0,3,2026,0,17,0.0,1.0,1,0
org.sso_response,yjmcjbzi-ajgdij-59,zDDzL5Kj0oyDcKAT,0.0,2,Unknown,nan,org-aurora-logic-689,1235171772,2,16,2,3,2026,0,28,0.0,1.0,1,0
repo.remove_integration_secret,bxdie-xsfnvop-29,7bjCQoctQVQeCXws,0.0,5,org-ember-signal-260/portal-ember-101,1879498666.0,org-summit-cloud-930,978022696,1,16,2,2,2026,0,26,0.0,1.0,1,0
repo.transfer_outgoing,nblimr-hdlacc-62,3cnYWohosKOZLBB3,0.0,7,org-northstar-platform-451/cli-atlas-812,1053998441.0,org-cipher-dynamics-962,1030212472,1,17,3,2,2026,0,24,0.0,1.0,1,1
team.change_parent_team,kecyiqk-qtrxto-42,WKWGQh64isciUajq,0.0,4,Unknown,nan,org-granite-ops-953,630358432,2,11,3,2,2026,0,20,0.0,1.0,1,0
key_link.destroy,majqkjf-yfqwvv-53,yYycaloysMMjpkYl,0.0,5,org-lumen-signal-898/portal-aurora-112,1156738554.0,Unknown,nan,2,16,0,1,2026,0,16,0.0,1.0,1,0
git.push,xvdgjre-ebaemnk-72,nan,0.0,0,org-aurora-core-166/worker-summit-972,nan,org-atlas-systems-319,1593959324,4,16,2,3,2026,0,26,0.0,1.0,1,1
required_status_check.destroy,rrulqqf-xiotal-91,hV4LcKt5WXFamkfZ,0.0,5,org-aurora-core-756/pipeline-delta-154,137423408.0,org-aurora-labs-291,1658075521,2,16,2,3,2026,0,13,0.0,1.0,1,0
required_status_check.create,mrdnbvsr-ygeqfp-56,SOR2nb3btckiiGZx,0.0,3,org-cipher-ops-916/service-aurora-577,533816839.0,org-granite-stack-535,1814134239,2,14,6,2,2026,1,6,0.0,1.0,1,0
integration_installation.create,ozdll-vwinl-22,KmODsglnKuWDgn6j,0.0,3,Unknown,nan,org-quartz-works-751,1417011861,2,16,2,2,2026,0,23,0.0,1.0,1,0
org.advanced_security_enabled_for_new_repos,fisehstc-aanlcx-85,l1WMS3az8eNdLpny,0.0,4,Unknown,nan,org-northstar-labs-648,663365167,2,0,2,3,2026,0,15,0.0,1.0,1,1
secret_scanning_closure_request.approve,ixayilwv-hbrg-58,p0sf11fKoWeqD2UF,0.0,4,org-cipher-works-756/orchestrator-summit-585,395707261.0,org-granite-core-159,1674885558,2,14,3,1,2026,0,24,0.0,1.0,1,0
key_link.destroy,majqkjf-yfqwvv-53,yYycaloysMMjpkYl,0.0,5,org-lumen-signal-898/portal-aurora-112,1156738554.0,Unknown,nan,2,16,0,1,2026,0,16,0.0,1.0,1,0
code_scanning.alert_closed_by_user,cywbeicx-upeihas-89,jxFnrEbVE9tcrWWS,0.0,0,org-delta-ops-482/portal-vector-924,2006694380.0,org-cipher-core-192,2142866543,3,9,1,2,2026,0,17,0.0,1.0,1,1
profile_picture.update,lnyny-xawq-57,pTkYILVA9kDZQ4ya,0.0,4,Unknown,nan,Unknown,nan,2,20,1,3,2026,0,37,0.0,1.0,1,0
org.runner_group_removed,dzqubez-bdss-97,bxNF5fnovJFr7To8,0.0,5,Unknown,nan,org-lumen-works-119,1246531013,2,1,2,3,2026,0,24,0.0,1.0,1,1
